FID,DPTO_CCDGO,MPIO_CCDGO,CPOB_CNMBR,CPOB_NANO,CPOB_CSMBL,latitude,longitude,DPNP,DPNP_Dbl,Desplazado,Refugiados,IDPs,TotalImpct
425,25,299,GAMA,2011,5,4.762583118380000,-73.610784996800007,25299,25299.000000000000000,156.000000000000000,15.000000000000000,8.000000000000000,179.000000000000000
426,25,312,GRANADA,2011,5,4.519640686910000,-74.350749457800006,25312,25312.000000000000000,129.000000000000000,424.000000000000000,16.000000000000000,569.000000000000000
427,25,317,GUACHETÁ,2011,5,5.383590089630000,-73.686896118600004,25317,25317.000000000000000,63.000000000000000,989.000000000000000,3.000000000000000,1055.000000000000000
428,25,322,GUASCA,2011,5,4.867280661450000,-73.877402266299995,25322,25322.000000000000000,68.000000000000000,553.000000000000000,10.000000000000000,631.000000000000000
429,25,324,GUATAQUÍ,2011,5,4.518104158280000,-74.790327463599994,25324,25324.000000000000000,117.000000000000000,43.000000000000000,4.000000000000000,164.000000000000000
430,25,293,GACHALÁ,2011,5,4.692981914020000,-73.520515446700003,25293,25293.000000000000000,483.000000000000000,75.000000000000000,90.000000000000000,648.000000000000000
431,25,335,GUAYABETAL,2011,5,4.217069458740000,-73.817032545499998,25335,25335.000000000000000,688.000000000000000,273.000000000000000,268.000000000000000,1229.000000000000000
432,25,339,GUTIÉRREZ,2011,5,4.255452896700000,-74.003140270599999,25339,25339.000000000000000,560.000000000000000,15.000000000000000,92.000000000000000,667.000000000000000
433,25,368,JERUSALÉN,2011,5,4.562437847390000,-74.694660112500003,25368,25368.000000000000000,378.000000000000000,14.000000000000000,18.000000000000000,410.000000000000000
434,25,372,JUNÍN,2011,5,4.790628958450000,-73.662871485099998,25372,25372.000000000000000,338.000000000000000,35.000000000000000,11.000000000000000,384.000000000000000
435,25,377,LA CALERA,2011,5,4.720144008640000,-73.970123885199996,25377,25377.000000000000000,123.000000000000000,366.000000000000000,3.000000000000000,492.000000000000000
436,25,328,GUAYABAL DE SÍQUIMA,2011,5,4.877941371540000,-74.467348356499997,25328,25328.000000000000000,723.000000000000000,199.000000000000000,71.000000000000000,993.000000000000000
437,25,394,LA PALMA,2011,5,5.358965225270000,-74.390911277300006,25394,25394.000000000000000,12638.000000000000000,471.000000000000000,2942.000000000000000,16051.000000000000000
438,25,398,LA PEÑA,2011,5,5.198874378220000,-74.394076535899998,25398,25398.000000000000000,1285.000000000000000,165.000000000000000,179.000000000000000,1629.000000000000000
439,25,426,MACHETÁ,2011,5,5.080263335830000,-73.608287734900003,25426,25426.000000000000000,182.000000000000000,43.000000000000000,4.000000000000000,229.000000000000000
440,25,438,MEDINA,2011,5,4.508017712990000,-73.350130536600005,25438,25438.000000000000000,3659.000000000000000,1029.000000000000000,1738.000000000000000,6426.000000000000000
441,25,513,PACHO,2011,5,5.136015547240000,-74.155229364700006,25513,25513.000000000000000,1099.000000000000000,1499.000000000000000,98.000000000000000,2696.000000000000000
442,25,518,PAIME,2011,5,5.370820317960000,-74.152804623600005,25518,25518.000000000000000,963.000000000000000,104.000000000000000,35.000000000000000,1102.000000000000000
443,25,743,SILVANIA,2011,5,4.381539980990000,-74.405793820599996,25743,25743.000000000000000,2819.000000000000000,1444.000000000000000,558.000000000000000,4821.000000000000000
444,25,488,NILO,2011,5,4.306764979970000,-74.620253839200004,25488,25488.000000000000000,66.000000000000000,333.000000000000000,8.000000000000000,407.000000000000000
445,25,489,NIMAIMA,2011,5,5.125570664820000,-74.386612408500000,25489,25489.000000000000000,302.000000000000000,84.000000000000000,60.000000000000000,446.000000000000000
446,25,506,VENECIA,2011,5,4.089166393430000,-74.477719533599995,25506,25506.000000000000000,989.000000000000000,494.000000000000000,34.000000000000000,1517.000000000000000
447,25,524,PANDI,2011,5,4.191231526300000,-74.486734458499996,25524,25524.000000000000000,1417.000000000000000,265.000000000000000,41.000000000000000,1723.000000000000000
448,25,530,PARATEBUENO,2011,5,4.375026288410000,-73.212863863500004,25530,25530.000000000000000,1137.000000000000000,895.000000000000000,143.000000000000000,2175.000000000000000
449,25,649,SAN BERNARDO,2011,5,4.179442101690000,-74.422986159900006,25649,25649.000000000000000,656.000000000000000,197.000000000000000,12.000000000000000,865.000000000000000
450,25,653,PUEBLO NUEVO,2011,5,5.333248771750000,-74.023215177200001,25653,25653.000000000000000,281.000000000000000,37.000000000000000,3.000000000000000,321.000000000000000
451,25,580,PULÍ,2011,5,4.681879704090000,-74.714223283300001,25580,25580.000000000000000,1410.000000000000000,122.000000000000000,46.000000000000000,1578.000000000000000
452,25,592,QUEBRADANEGRA,2011,5,5.118234027820000,-74.479915739899994,25592,25592.000000000000000,594.000000000000000,71.000000000000000,267.000000000000000,932.000000000000000
453,25,594,QUETAME,2011,5,4.329845694880000,-73.862935274099996,25594,25594.000000000000000,181.000000000000000,72.000000000000000,6.000000000000000,259.000000000000000
454,25,535,PASCA,2011,5,4.310272836270000,-74.304976004200000,25535,25535.000000000000000,919.000000000000000,245.000000000000000,16.000000000000000,1180.000000000000000
455,25,645,SAN ANTONIO DEL TEQUENDAMA,2011,5,4.616074117070000,-74.351816307099995,25645,25645.000000000000000,216.000000000000000,329.000000000000000,12.000000000000000,557.000000000000000
456,25,662,SAN JUAN DE RIOSECO,2011,5,4.847253152950000,-74.621655905099999,25662,25662.000000000000000,2464.000000000000000,426.000000000000000,260.000000000000000,3150.000000000000000
457,25,718,SASAIMA,2011,5,4.962113974480000,-74.432947907599996,25718,25718.000000000000000,650.000000000000000,634.000000000000000,26.000000000000000,1310.000000000000000
458,25,596,QUIPILE,2011,5,4.744734360280000,-74.533451061600005,25596,25596.000000000000000,1785.000000000000000,215.000000000000000,38.000000000000000,2038.000000000000000
459,25,599,APULO,2011,5,4.520467330020000,-74.593774250099997,25599,25599.000000000000000,379.000000000000000,392.000000000000000,31.000000000000000,802.000000000000000
460,25,035,ANAPOIMA,2011,5,4.562997589560000,-74.530669207000003,25035,25035.000000000000000,290.000000000000000,723.000000000000000,10.000000000000000,1023.000000000000000
461,25,086,BELTRÁN,2011,5,4.802687699670000,-74.741235120400006,25086,25086.000000000000000,430.000000000000000,133.000000000000000,83.000000000000000,646.000000000000000
462,25,572,PUERTO SALGAR,2012,5,5.464979236400000,-74.652718123499994,25572,25572.000000000000000,576.000000000000000,1526.000000000000000,5.000000000000000,2107.000000000000000
463,27,150,CURBARADÓ,2011,5,7.157413024280000,-76.971876825999999,27150,27150.000000000000000,10911.000000000000000,288.000000000000000,4515.000000000000000,15714.000000000000000
464,27,250,SANTA GENOVEVA DE DOCORDÓ,2011,5,4.255195890140000,-77.363855343200001,27250,27250.000000000000000,8276.000000000000000,92.000000000000000,1362.000000000000000,9730.000000000000000
465,27,810,ÁNIMAS,2011,5,5.281323713480000,-76.629348570000005,27810,27810.000000000000000,348.000000000000000,786.000000000000000,25.000000000000000,1159.000000000000000
466,27,450,ANDAGOYA,2011,5,5.096608968970000,-76.695530115699995,27450,27450.000000000000000,4718.000000000000000,651.000000000000000,2234.000000000000000,7603.000000000000000
467,27,025,PIE DE PATO,2011,5,5.516136848060000,-76.974636954299996,27025,27025.000000000000000,12542.000000000000000,82.000000000000000,11046.000000000000000,23670.000000000000000
468,27,050,YUTO,2011,5,5.530826086420000,-76.636068211500003,27050,27050.000000000000000,2649.000000000000000,281.000000000000000,197.000000000000000,3127.000000000000000
469,27,073,BAGADÓ,2011,5,5.411715420890000,-76.415960274000000,27073,27073.000000000000000,8975.000000000000000,401.000000000000000,5633.000000000000000,15009.000000000000000
470,27,075,CIUDAD MÚTIS,2011,5,6.224470384760000,-77.403773096500004,27075,27075.000000000000000,994.000000000000000,3071.000000000000000,2349.000000000000000,6414.000000000000000
471,27,491,NÓVITA,2011,5,4.956094527220000,-76.607069453899996,27491,27491.000000000000000,4225.000000000000000,99.000000000000000,539.000000000000000,4863.000000000000000
472,27,077,PIZARRO,2011,5,4.953515248750000,-77.365991583600007,27077,27077.000000000000000,5498.000000000000000,1858.000000000000000,7992.000000000000000,15348.000000000000000
473,27,099,BELLAVISTA,2011,5,6.569003870610000,-76.895089431900004,27099,27099.000000000000000,29625.000000000000000,261.000000000000000,9562.000000000000000,39448.000000000000000
474,27,580,SANTA RITA,2011,5,5.185466720800000,-76.472338055600005,27580,27580.000000000000000,1514.000000000000000,110.000000000000000,669.000000000000000,2293.000000000000000
475,27,600,PAIMADÓ,2011,5,5.483440680610000,-76.739244266499995,27600,27600.000000000000000,2154.000000000000000,112.000000000000000,1452.000000000000000,3718.000000000000000
476,27,615,RIOSUCIO,2011,5,7.433382753670000,-77.111109838000004,27615,27615.000000000000000,74710.000000000000000,1387.000000000000000,20369.000000000000000,96466.000000000000000
477,27,745,SIPÍ,2011,5,4.653078410150000,-76.644239473699997,27745,27745.000000000000000,3029.000000000000000,61.000000000000000,1568.000000000000000,4658.000000000000000
478,27,135,MANAGRÚ,2011,5,5.335386671360000,-76.727220061099999,27135,27135.000000000000000,920.000000000000000,528.000000000000000,244.000000000000000,1692.000000000000000
479,27,160,CÉRTEGUI,2011,5,5.372250468470000,-76.611392039500004,27160,27160.000000000000000,215.000000000000000,172.000000000000000,125.000000000000000,512.000000000000000
480,27,660,SAN JOSÉ DEL PALMAR,2011,5,4.894671237640000,-76.235669636200001,27660,27660.000000000000000,7254.000000000000000,512.000000000000000,635.000000000000000,8401.000000000000000
481,27,787,TADÓ,2011,5,5.265425993200000,-76.554776305199994,27787,27787.000000000000000,6780.000000000000000,877.000000000000000,5830.000000000000000,13487.000000000000000
482,27,800,UNGUÍA,2011,5,8.043632715130000,-77.093229483499996,27800,27800.000000000000000,10828.000000000000000,2610.000000000000000,8003.000000000000000,21441.000000000000000
483,27,205,CONDOTO,2011,5,5.092954421660000,-76.649347504999994,27205,27205.000000000000000,3016.000000000000000,1865.000000000000000,2564.000000000000000,7445.000000000000000
484,27,245,EL CARMEN DE ATRATO,2011,5,5.898551773630000,-76.142498297800003,27245,27245.000000000000000,4522.000000000000000,492.000000000000000,5061.000000000000000,10075.000000000000000
485,27,361,ISTMINA,2011,5,5.153351003070000,-76.686001541799996,27361,27361.000000000000000,10924.000000000000000,8818.000000000000000,5390.000000000000000,25132.000000000000000
486,27,001,SAN FRANCISCO DE QUIBDO,2011,5,5.692349464960000,-76.651124632600002,27001,27001.000000000000000,19183.000000000000000,70189.000000000000000,22434.000000000000000,111806.000000000000000
487,27,006,ACANDÍ,2011,5,8.510949895880000,-77.278618063200000,27006,27006.000000000000000,6063.000000000000000,2533.000000000000000,9587.000000000000000,18183.000000000000000
488,27,372,JURADÓ,2011,5,7.106039595450000,-77.764617103000006,27372,27372.000000000000000,3798.000000000000000,246.000000000000000,1426.000000000000000,5470.000000000000000
489,27,413,LLORÓ,2011,5,5.499961861880000,-76.542524736900006,27413,27413.000000000000000,4212.000000000000000,280.000000000000000,3560.000000000000000,8052.000000000000000
490,27,425,BETÉ,2011,5,5.994026128230000,-76.780861614700001,27425,27425.000000000000000,9413.000000000000000,275.000000000000000,1028.000000000000000,10716.000000000000000
491,27,430,PUERTO MELUK,2011,5,5.050931656560000,-77.052376140999996,27430,27430.000000000000000,5310.000000000000000,625.000000000000000,2679.000000000000000,8614.000000000000000
492,27,495,NUQUÍ,2011,5,5.708618522780000,-77.266553666099995,27495,27495.000000000000000,1860.000000000000000,709.000000000000000,1291.000000000000000,3860.000000000000000
493,41,551,PITALITO,2006,5,1.853055589840000,-76.049263422400003,41551,41551.000000000000000,8053.000000000000000,29612.000000000000000,607.000000000000000,38272.000000000000000
494,41,001,NEIVA,2011,5,2.935545592490000,-75.277945869400000,41001,41001.000000000000000,8289.000000000000000,61885.000000000000000,5880.000000000000000,76054.000000000000000
495,41,016,AIPE,2011,5,3.222344672310000,-75.240041075700006,41016,41016.000000000000000,2514.000000000000000,1370.000000000000000,370.000000000000000,4254.000000000000000
496,41,006,ACEVEDO,2011,5,1.805529865440000,-75.888435362400003,41006,41006.000000000000000,6607.000000000000000,3677.000000000000000,66.000000000000000,10350.000000000000000
497,41,132,CAMPOALEGRE,2011,5,2.684180351890000,-75.326035253399994,41132,41132.000000000000000,3008.000000000000000,4209.000000000000000,280.000000000000000,7497.000000000000000
498,41,298,GARZÓN,2011,5,2.195652801680000,-75.626738230000001,41298,41298.000000000000000,6176.000000000000000,11020.000000000000000,766.000000000000000,17962.000000000000000
499,41,396,LA PLATA,2011,5,2.389327718410000,-75.891112216099998,41396,41396.000000000000000,5471.000000000000000,4500.000000000000000,468.000000000000000,10439.000000000000000
500,41,660,SALADOBLANCO,2011,5,1.992595387720000,-76.046214126300001,41660,41660.000000000000000,1567.000000000000000,1663.000000000000000,28.000000000000000,3258.000000000000000
501,41,668,SAN AGUSTÍN,2011,5,1.881472148670000,-76.270813554000000,41668,41668.000000000000000,4633.000000000000000,2560.000000000000000,518.000000000000000,7711.000000000000000
502,41,020,ALGECIRAS,2011,5,2.522555905050000,-75.315694651800001,41020,41020.000000000000000,14786.000000000000000,956.000000000000000,269.000000000000000,16011.000000000000000
503,41,026,ALTAMIRA,2011,5,2.063408905510000,-75.788655589599998,41026,41026.000000000000000,248.000000000000000,447.000000000000000,9.000000000000000,704.000000000000000
504,41,676,SANTA MARÍA,2011,5,2.939026358010000,-75.586686826999994,41676,41676.000000000000000,2337.000000000000000,958.000000000000000,61.000000000000000,3356.000000000000000
505,41,078,BARAYA,2011,5,3.153273692450000,-75.054290666499995,41078,41078.000000000000000,4426.000000000000000,1053.000000000000000,1131.000000000000000,6610.000000000000000
506,41,206,COLOMBIA,2011,5,3.376524821370000,-74.802895161400002,41206,41206.000000000000000,7111.000000000000000,149.000000000000000,3060.000000000000000,10320.000000000000000
507,41,306,GIGANTE,2011,5,2.387831335420000,-75.545729476000005,41306,41306.000000000000000,5021.000000000000000,2972.000000000000000,597.000000000000000,8590.000000000000000
508,41,319,GUADALUPE,2011,5,2.024752230220000,-75.757509393299998,41319,41319.000000000000000,1960.000000000000000,2420.000000000000000,137.000000000000000,4517.000000000000000
509,41,349,HOBO,2011,5,2.582394624310000,-75.450247048799994,41349,41349.000000000000000,993.000000000000000,684.000000000000000,68.000000000000000,1745.000000000000000
510,41,357,ÍQUIRA,2011,5,2.650001345170000,-75.635041917999999,41357,41357.000000000000000,2838.000000000000000,605.000000000000000,510.000000000000000,3953.000000000000000
511,41,359,SAN JOSÉ DE ISNOS,2011,5,1.930355777110000,-76.214541830300007,41359,41359.000000000000000,4365.000000000000000,2312.000000000000000,1200.000000000000000,7877.000000000000000
512,41,378,LA ARGENTINA,2011,5,2.198371926590000,-75.979196757200000,41378,41378.000000000000000,1685.000000000000000,1635.000000000000000,180.000000000000000,3500.000000000000000
